% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=546971, Thu Jan 12 11:48:22 2023
1 10 1.9687746082214306 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 20 1.9358204785924593 1.041148360264564 0.8865136062136348 0.8865136062136348 0.9669509029398524 0.9841547928093514 0.9896161389345648 0.9971334353628856 1.0004195562639089 1.000504951958141 1.0207849251041847 1.0367608459976787 1.041148360264564
3 30 2.1637155551985785 1.1135620655440406 0.8711589299027962 0.8711589299027962 0.9284512435168284 0.955994547102476 0.9656569539393807 0.9858194253348456 0.9991761372394661 1.01011276672418 1.0372187684065144 1.0510039771860769 1.1135620655440406
4 40 2.4643144013308462 1.2402625698526024 0.8655003316948285 0.8655003316948285 0.9189169343693202 0.9403807382489738 0.9584521684987934 0.9803207286024345 0.996887445052528 1.0120510249418633 1.035643965593967 1.0515909223526507 1.2402625698526024
5 50 2.9436045590406223 1.3908565063367284 0.8546807558248375 0.8546807558248375 0.9046279929089048 0.9212855042886392 0.9433440026587331 0.9687561789531558 0.9749716400090409 1.0020075147164584 1.033019414048721 1.040615673197398 1.3908565063367284
6 60 3.5635947867025397 1.4337704575469716 0.85667583700334 0.85667583700334 0.8945454547623309 0.9108985738881221 0.9496637568949762 0.9541016207018845 0.9820039546094141 1.0000934432958002 1.022700292403982 1.057106369606537 1.4337704575469716
7 70 4.46624222433503 1.4770420046099477 0.8492212243823335 0.8492212243823335 0.8644030392611503 0.9154546707653585 0.9321519496155461 0.9562105086517263 0.9596854604704609 0.9885100281560016 1.029047618891636 1.0622086584924297 1.4770420046099477
8 80 5.476790987918962 1.5580095258703501 0.820244366979412 0.820244366979412 0.8725385287163318 0.9065478148203046 0.9208283560374169 0.9517695072665782 0.963958392102752 0.982348261465953 1.019972162417892 1.0689648076361171 1.5580095258703501
9 90 7.104285528598469 1.5240066662255058 0.8193862567325816 0.8193862567325816 0.852195160033505 0.908827858532519 0.9310716077053114 0.9499206559339406 0.9630686449891317 0.9816084293019706 1.0322987346260593 1.0574497207979359 1.5240066662255058
10 100 9.087895370704224 1.5851963298029308 0.8251610801097392 0.8251610801097392 0.8360470013963618 0.8782102191592933 0.924366649247522 0.9489320969028615 0.9603901359261051 0.9828950681606161 1.0277780515182777 1.051227653907439 1.5851963298029308
11 110 11.654853401048156 1.5451832648922605 0.8101714355011669 0.8101714355011669 0.8269204522125353 0.882998995913217 0.9050724380079711 0.9313034084969078 0.966819724409148 0.9854959526974856 1.0297456702391716 1.0879545368282124 1.5451832648922605
12 120 14.014018470427116 1.5278843108806277 0.7795890692707144 0.7795890692707144 0.8352532168084886 0.8830499394818547 0.9147250904625036 0.9290388868323046 0.9781545490482516 0.9943773799312317 1.0310802260968757 1.0917132720950917 1.5278843108806277
13 130 16.949454968273066 1.4882418195189915 0.7684778482362853 0.7684778482362853 0.8289882532840893 0.874413772016665 0.9120640296371625 0.9474664441538289 0.9831571980150189 0.9892508747177002 1.023714359519064 1.07198509601303 1.4882418195189915
14 140 17.86604537702738 1.4836331534422158 0.7645672688292345 0.7645672688292345 0.8145838236590888 0.8614585861302965 0.9102335664737398 0.9228381253221818 0.9589039725004763 1.0071595081766793 1.0374367107851614 1.0735148990200036 1.4836331534422158
15 150 19.13318031434815 1.4693784197080955 0.7611814755666779 0.7611814755666779 0.8116230366318191 0.860459804115015 0.9031370691190694 0.9191752272485495 0.9472245154606836 0.9743785740260312 1.0400410850598887 1.0920119490589233 1.4693784197080955
16 160 21.285091680323767 1.4797937980649607 0.7506603990859144 0.7506603990859144 0.8027920696742482 0.8614057265087308 0.8867879851644962 0.9174257505986232 0.9352998928193564 0.960818399558278 1.03399758179603 1.0820859933898492 1.4797937980649607
17 170 22.21399732067382 1.508298852612529 0.7384382176950227 0.7384382176950227 0.797277627056393 0.8253472047920956 0.8853832867577136 0.903188723256329 0.9300275805226319 0.9587303025172014 1.0246052200555205 1.0878660294667541 1.508298852612529
18 180 20.662740295404493 1.5216432282081345 0.7383180264465101 0.7383180264465101 0.7857661335774224 0.8281520911408837 0.8695200213851888 0.8728925379052694 0.9206552315544778 0.9499040181575042 1.0348176060009777 1.0879945217622111 1.5216432282081345
19 190 18.89532038772173 1.5239672029134588 0.7384587402730021 0.7384587402730021 0.7695780781378864 0.8203926654498905 0.8520530960605146 0.8732365720454655 0.909205934844657 0.9340892848729478 1.0245992454720518 1.082793388309298 1.5239672029134588
20 200 16.82388656202104 1.5122742852959106 0.7326497529577429 0.7326497529577429 0.7596279195885777 0.806176994488667 0.8201879997830398 0.8692506009744146 0.889770420326885 0.9235315454376563 1.0269464414430751 1.0797383791747404 1.5122742852959106
21 210 15.345628552482603 1.4497879983573396 0.721406441411824 0.721406441411824 0.7493787310568545 0.8018091941017972 0.8197786039002883 0.8570008282749125 0.896635969953423 0.9267889226672285 1.0161776574431745 1.0671454770243185 1.4497879983573396
22 220 14.441610388016812 1.4317180961246225 0.7085846117266159 0.7085846117266159 0.7450985162042636 0.7884148556589418 0.8092775803811856 0.863020321529781 0.8912583902797309 0.9175071746180212 0.9785363298761808 1.0500470214634587 1.4317180961246225
