% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=546971, Thu Jan 12 11:48:22 2023
1 10 -0.06020684394715266 -0.014084863919995201 0.01682579316866483 0.0797167758575418 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
2 20 -0.06727131104638928 -0.013377859069788745 0.03492908015106615 0.10214320237990629 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
3 30 -0.12436242493320485 -0.024335641680193656 0.03244622549478231 0.13783311531589354 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
4 40 -0.22175812710617665 -0.05476637546954892 0.027331605470472094 0.2395696072097289 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
5 50 -0.20981721804931583 -0.058253381426471004 0.02371641846954709 0.28815943172103814 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
6 60 -0.23573230973028864 -0.07429205312754719 0.035319922189308114 0.293262114610295 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
7 70 -0.2356254485908631 -0.08612655824513196 0.04557479484715442 0.32166617934269126 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
8 80 -0.197428321112475 -0.07806530648643982 0.037718754141996116 0.2996203413213484 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
9 90 -0.24683195821028553 -0.07729072140714771 0.04340243602981292 0.36533841271669676 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
10 100 -0.25561671695566457 -0.07464697501737164 0.043321402245707276 0.363242514305841 0.9048707761828059 0.9784589354885285 0.9859233560990504 0.9911362298208247 0.9944364942847445 0.9993605038454133 1.0090491969691862 1.028916467061387 1.0435668201944377 1.056373350521236
11 110 -0.28589793870707103 -0.06878293989992544 0.034629172781763896 0.3276334364364506 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
12 120 -0.2709331700410428 -0.06495409151845866 0.05748539050706533 0.31080730498998105 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
13 130 -0.2721836157301492 -0.08881437540421169 0.052759920340804754 0.3185288301162284 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
14 140 -0.2907236763900707 -0.06797904913153474 0.05419634657983049 0.3199684290195297 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
15 150 -0.31078643501910275 -0.06520088315989335 0.051810142712996644 0.3463842981685001 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
16 160 -0.36695721858638614 -0.09683060151737533 0.06142356173608461 0.35231194327592136 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
17 170 -0.3881724013035722 -0.1290262748081974 0.05837775696317603 0.3290859652765356 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
18 180 -0.3943676438846466 -0.11677137050246589 0.05577884991973803 0.35251258842292127 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
19 190 -0.3617218492040692 -0.13165798992329553 0.07410865156554096 0.3605609299783294 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
20 200 -0.3547840941005313 -0.1362158393614108 0.059659906570341786 0.30339951318544967 0.7276140882076694 0.8219769005909433 0.9106061796807204 0.9318625654108651 0.9607859960223356 0.972454491376791 1.0336356599620495 1.0439348487483766 1.101722144829961 1.3625668643824642
21 210 -0.3709037662207061 -0.13722079354738168 0.0763728845590814 0.2664261326073889 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
22 220 -0.36849492937960304 -0.1496914765142451 0.08084778249389497 0.23695407239414498 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
23 230 -0.36021556232508223 -0.11941838306235511 0.08389741893987544 0.2334418669377342 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
24 240 -0.38867505601654107 -0.11251859626220759 0.08595213220625413 0.24237931191887155 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
25 250 -0.41200601757219135 -0.09695774489803313 0.07732576653625395 0.2325372278159977 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
26 260 -0.3912571214920346 -0.08896835424424451 0.07543410354609703 0.2807776642292702 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
27 270 -0.3728858782015475 -0.12061365457008341 0.06618524460185729 0.2976160866626904 0.7041859854054281 0.8088252084133977 0.854526464389934 0.8984407873495731 0.9498482407193685 0.9740652648726809 1.0069377999567628 1.0774795953789156 1.1355793911911376 1.4131776844086708
