% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=659228, Thu Jan 12 11:48:24 2023, <python>{}</python>
1 10 2.2213982515498967 1.0000450010125153 26943.17260093263 2.6943172600932630e+04 27646.040927518585 28499.26590234366   
2 20 2.300948204230935 1.2254242177300754 26278.21033819349 2.6278210338193490e+04 26745.581930339064 28369.51597869621   
3 30 2.356308316419631 1.3166893954289554 25635.29132651145 2.5635291326511451e+04 26393.770948028243 27801.38368949811   
4 40 2.6176098550149525 1.3788581421446775 24566.756863761926 2.4566756863761926e+04 25715.298902422765 26804.783723931097   
5 50 2.887895521823604 1.5852966196063056 23487.426017527207 2.3487426017527207e+04 24632.70479150622 26828.337876867045   
6 60 3.1919500393736375 1.7174342029176932 22488.46710801996 2.2488467108019959e+04 23285.146133970808 24385.043382284053   
7 70 3.521339888676613 1.9791658036948176 21517.77492236407 2.1517774922364071e+04 22801.22250686744 24369.828403358137   
8 80 3.731513053567691 2.061029543512497 20491.74251997279 2.0491742519972791e+04 22338.416218681956 25409.130898572163   
9 90 4.022441558720961 2.090177780208626 18865.432152118443 1.8865432152118443e+04 21422.29019560205 22626.704063165194   
10 100 4.465062174882963 2.258226766086714 17107.357291700606 1.7107357291700606e+04 20279.921418185913 22084.721264261938   
11 110 5.110274708674667 2.4613181097002568 14124.28607643924 1.4124286076439241e+04 17932.200682338796 24111.25220959993   
12 120 5.896979004837972 2.623199955888573 13482.826281827876 1.3482826281827876e+04 15608.940259862211 19164.63109046316   
13 130 6.9616626661086585 2.6863704360898164 11541.363457155272 1.1541363457155272e+04 14954.03198834617 17126.76494422093   
14 140 9.075004308063976 2.6784938701061174 5713.736727716807 5.7137367277168069e+03 12092.95850533034 13502.239897062731   
15 150 11.729351980960205 2.944695772046722 3867.5926096042786 3.8675926096042786e+03 6875.872028503588 12077.454471489917   
16 160 13.609388717509805 2.908883479194298 2599.8748598700076 2.5998748598700076e+03 6505.588336657467 12471.957646871106   
17 170 15.622832906796907 2.847878166521791 1280.1408341683368 1.2801408341683368e+03 4036.9987898071113 7074.740659017785   
18 180 16.386969485410347 3.0514234695477462 313.37669285259403 3.1337669285259403e+02 6602.279801187402 10000000.0   
19 190 16.754707391311204 2.923374450526326 313.37669285259403 7.9149313927406888e+02 3325.382175951132 10000000.0   
20 200 16.868266865292384 2.8641363023388515 313.37669285259403 8.8594020192934590e+02 6350.826102715949 10000000.0   
21 210 17.367090121933888 2.860628263740127 313.37669285259403 1.6575260816240921e+03 3943.0761392796203 10000000.0   
22 220 17.4080241817551 2.78109723727508 313.37669285259403 7.6380944967707592e+02 10000000.0 10000000.0   
23 230 15.77477968517659 2.809555748763435 313.37669285259403 1.1154092580347019e+03 6159.8311310445315 10000000.0   
24 240 14.68676893932723 2.823400765396001 313.37669285259403 1.4256392310963374e+03 3957.521926969388 10000000.0   
25 250 13.217878395892459 2.75271429870877 313.37669285259403 4.7561198348966559e+02 3217.6968588529608 10000000.0   
26 260 12.38983420718674 2.745228787803945 313.37669285259403 4.8431161154231631e+02 1727.9283371504475 10000000.0   
27 270 12.009022340442334 2.7415532917792924 258.0679774994652 2.5806797749946520e+02 2747.1932282130847 10000000.0   
28 280 11.414687036229644 2.6591412803642136 258.0679774994652 3.4111950955277518e+02 2001.0478113002114 10000000.0   
29 290 11.212429783698527 2.6140034179884553 127.91829029138262 1.2791829029138262e+02 2007.0811040980275 10000000.0   
30 300 10.034499104823608 2.6149340893447635 81.96136371680791 8.1961363716807909e+01 1127.439131262729 10000000.0   
31 310 9.324146900671822 2.6146421051345112 81.96136371680791 3.7161342456345551e+02 861.6305649788928 10000000.0   
32 320 9.06248045611248 2.522495709080211 81.96136371680791 1.6350618385330142e+02 424.31971520422667 1545.2367759990013   
33 330 8.048169397118611 2.6765226134921964 79.77090341704115 7.9770903417041154e+01 1246.4927774435741 10000000.0   
34 340 7.1709085748332 2.649435114945681 -24.28454643684404 -2.4284546436844039e+01 409.5156578895135 932.4660318763556   
35 350 6.334235788955403 2.6085765570214314 -276.35968243838147 -2.7635968243838147e+02 180.74603789763682 10000000.0   
36 360 5.836475510227152 2.5504777017875866 -276.35968243838147 -1.8653252948079262e+02 104.63157340633518 679.2540680496263   
37 370 5.407205087748316 2.55395589710457 -332.0178407006228 -3.3201784070062280e+02 -26.678035711977316 263.7449895639519   
38 380 5.283220432256348 2.548067802317452 -355.441554530387 -3.5544155453038701e+02 -172.71705027393824 180.20381112637028   
39 390 5.059465240533221 2.5162915139347732 -390.5783558071591 -3.9057835580715908e+02 -220.69401478931374 -144.04677140136812   
40 400 4.6921872563755 2.5198370363888833 -390.5783558071591 -3.8162669598316415e+02 -283.7524072815052 69.92298520158442   
41 410 4.2515540109096275 2.505218866983581 -391.3995951341054 -3.9139959513410543e+02 -230.65670193637231 -160.57903848377993   
42 420 3.744708500494232 2.398921721667829 -391.3995951341054 -3.8388899837057977e+02 -303.08197297068284 -118.3079624651889   
43 430 3.4119970790678718 2.3524183680658317 -391.3995951341054 -3.8838224266250205e+02 -331.932642859824 -251.03935919234254   
44 440 3.171644974619477 2.3696363161514546 -419.4655864110204 -4.1946558641102041e+02 -318.527375323549 -257.7501888253249   
45 450 2.9366108882380058 2.3640303333050467 -419.4655864110204 -4.1790304214118294e+02 -380.9823337933373 -287.63024530522875   
46 460 2.9490956438035534 2.291725860095747 -419.4655864110204 -4.1281605757465820e+02 -390.88087369788406 -345.7669620162327   
47 470 2.7670796968065368 2.2838121799596873 -422.0641148130112 -4.2206411481301120e+02 -381.1536925974844 -294.55529047869413   
48 480 2.632035139384689 2.3014150355034 -422.0641148130112 -4.1909334854783037e+02 -387.9696053843069 -300.01721163663785   
49 490 2.2680900614383916 2.2879833769336106 -428.9468111022686 -4.2894681110226861e+02 -377.4865334262108 -325.6901712696913   
50 500 2.167848045112822 2.29553352839527 -434.0166592645142 -4.3401665926451420e+02 -409.58494035578735 -381.1417914118237   
51 510 1.8677291895778225 2.31677393783751 -434.0166592645142 -4.3203295697848364e+02 -406.54820964123996 -375.37444858171034   
52 520 1.7058918922619832 2.32725835504096 -444.8708192225882 -4.4487081922258818e+02 -429.9940550690221 -418.2734395392395   
53 530 1.5797701638506005 2.3194555712793328 -444.8708192225882 -4.4181756728484157e+02 -431.3114409303593 -403.7706589839463   
54 540 1.4580859902614538 2.3376190067742235 -444.8708192225882 -4.3906700110100422e+02 -429.5480780517002 -413.39342404532476   
55 550 1.2369636040090977 2.328265564151805 -447.06109701542493 -4.4706109701542493e+02 -438.3969169020588 -430.94345550228593   
56 560 1.1060281400638103 2.3110459631618037 -447.06109701542493 -4.4529868407779122e+02 -438.49915547570595 -427.11403186049347   
57 570 1.0193963940587176 2.264958608371362 -447.06109701542493 -4.4647058759937494e+02 -442.4744293267832 -436.9733691743677   
58 580 0.9912033567322225 2.254187252974591 -447.06109701542493 -4.4662690048877880e+02 -442.95037704663406 -434.48429180267283   
