% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=649940, Thu Jan 12 11:48:14 2023, <python>{}</python>
1 10 2.1032266699010256 1.0000450010125153 26690.21269523199 2.6690212695231989e+04 28151.55085514278 28623.823676955853   
2 20 2.180422885635153 1.1779720826591102 25706.555639962928 2.5706555639962928e+04 26942.91875532222 27831.439798003157   
3 30 2.258926196274785 1.3612073603325945 25130.506741886908 2.5130506741886908e+04 26434.49184242335 27737.187868561214   
4 40 2.545743473452373 1.4084783378887689 24825.86864194186 2.4825868641941859e+04 25697.051892534284 26826.48268465922   
5 50 2.828142936086536 1.5063336487412495 23628.842497732643 2.3628842497732643e+04 26417.340289316493 27002.351326914697   
6 60 3.0624628852682663 1.596902216426246 23036.4321962041 2.3036432196204099e+04 24518.611371960746 25710.599653643654   
7 70 3.5400277798945363 1.6348867244214538 21279.954715628013 2.1279954715628013e+04 23041.04725438208 25422.780970418273   
8 80 4.326188593975844 1.7228379784072811 20148.857289361753 2.0148857289361753e+04 21915.21766424837 23555.957505443585   
9 90 5.220828341677285 1.8747777333239855 17835.88756191187 1.7835887561911870e+04 20883.884625494728 22279.34549040594   
10 100 5.658069237571764 1.9325251723891474 17075.59606203177 1.7075596062031771e+04 19437.67001738422 21950.768427980125   
11 110 6.248813463744582 1.9124202507377899 16051.160204851523 1.6051160204851523e+04 17236.48647527885 22381.18522858604   
12 120 7.058274856225889 1.9296813991621267 13989.48342074966 1.3989483420749661e+04 16152.100548496626 17927.059534151667   
13 130 8.693303039426132 2.0323520580949506 10198.84169195906 1.0198841691959060e+04 12640.809991900398 18572.608560994453   
14 140 10.460522469016766 2.1946480871173413 9793.421121490184 9.7934211214901843e+03 10809.601556734504 13698.02429094113   
15 150 12.959757801743562 2.2505490190554456 5211.055494168091 5.2110554941680912e+03 10371.05348372197 15688.163480081099   
16 160 14.868406314336646 2.326655609605936 3093.284581145598 3.0932845811455982e+03 8374.974168841389 10000000.0   
17 170 16.62240597187003 2.2823036210096452 3093.284581145598 3.4769283381404766e+03 6494.7253943419455 12127.443297698026   
18 180 18.20968273624886 2.2750354367094165 3093.284581145598 3.1058330572035202e+03 7168.443334574453 10000000.0   
19 190 17.46811494490016 2.435342579740551 3093.284581145598 3.5089803490922691e+03 6155.4842520813545 10000000.0   
20 200 18.02155664727937 2.486799172965961 1605.4967681092126 1.6054967681092126e+03 5119.397937586299 10000000.0   
21 210 18.703834277148 2.3090209145203104 1605.4967681092126 4.2350398235703660e+03 10000000.0 10000000.0   
22 220 19.293721014553075 2.3055667844052055 1605.4967681092126 2.0422216726552647e+03 5150.299850804635 10000000.0   
23 230 22.04717409457629 2.1751000369875904 1605.4967681092126 2.8351568713237320e+03 9068.492740440961 10000000.0   
24 240 23.444813199757945 2.091779603832215 1605.4967681092126 3.9647691003440495e+03 9319.594122739321 10000000.0   
25 250 21.52530468331748 2.0564845746881257 1605.4967681092126 2.1941907440688055e+03 22209.557960743896 10000000.0   
26 260 19.478189084614655 1.9919249926467655 1605.4967681092126 1.7404507967692011e+03 9291.429271856181 10000000.0   
27 270 18.246127432178078 1.9478682562538636 1220.7993356249651 1.2207993356249651e+03 5401.094007730217 7913.319674409317   
28 280 18.219598840058968 1.9723931095352276 1031.7262310841954 1.0317262310841954e+03 10000000.0 10000000.0   
29 290 17.926785689313512 2.0752426459128555 1031.7262310841954 1.8678461556974507e+03 10000000.0 10000000.0   
30 300 16.03949590141064 2.017509548030754 315.78151070249305 3.1578151070249305e+02 4898.39975284564 10000000.0   
31 310 15.029748892499205 1.9789675180312356 315.78151070249305 8.8580925765511893e+02 3656.696949413541 10000000.0   
32 320 14.623727451680061 1.965771217307055 315.78151070249305 1.9561928138984863e+03 3473.1352628321397 10000000.0   
33 330 13.206892334774588 1.972698877263117 315.78151070249305 8.8891733487338934e+02 1955.2230105418303 7329.203382074264   
