% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=597974, Thu Jan 12 11:48:11 2023
1 10 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
2 20 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
3 30 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
4 40 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
5 50 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
6 60 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
7 70 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
8 80 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
9 90 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
10 100 -0.06996830730821288 -0.020767191121356318 0.024644526208335883 0.06794524123643106 0.9112488508209747 0.9688715844657813 0.974968725872905 0.9822140829810891 0.989559246277982 1.0008026921511288 1.013400600875211 1.0181909451315148 1.0358257269524456 1.0945971029222592
