% # columns="iter, evals, sigma, 0, fitness, xbest" seed=590402, Thu Jan 12 11:48:20 2023, <python>{}</python>
1 10 2.2168164648267012 0 26676.595469255823 0.09379943057326631 0.7885095626864762 -4.314047125642912 -3.880998049679546 -1.022292776564166 -1.2802371913874753 4.604275756397458 1.1432902925252475 0.49189007767013015 -1.4021721177100879
2 20 2.3201421737463805 0 25907.588964465827 -0.8434226377333427 0.49461785054632224 -7.049921042908204 -5.46625982682972 -2.9164923178192614 1.3174675725058493 0.9114070759321409 -1.215844978606994 4.019825641577679 1.3179393649456232
3 30 2.5670887302758416 0 24499.796670440803 0.5251724544196223 2.7630479268789125 -9.311321863703876 -7.2126458041799015 -0.6208953086398245 -4.014660154192353 -0.5618625048552439 -1.7178256789488224 4.554146905638868 -0.3159699861683394
4 40 2.818570201814024 0 24273.508185510036 1.732636740509123 -0.3611066293418783 -9.713393684852749 -10.162761107711745 -1.7484976731025093 -3.6015246441265685 -1.7973454613665423 2.7068516647118677 4.876296105160705 -0.3601330488453125
5 50 3.0570961006569597 0 22986.265040776245 1.7264889099555547 2.79830720747895 -13.84049091818359 -10.085578196954392 -3.970619975095204 -4.669687984963296 -2.7271094494807975 3.278217693007635 7.281712907793231 -1.442175989648177
6 60 3.5471867799857066 0 21681.002300457338 -0.07856983009373789 10.228884398874763 -12.43632324701038 -11.596776679160943 -6.059038566791759 -6.963791109570844 -2.6576633827289378 4.207170809054123 6.2750217005527205 -0.500929592306349
7 70 4.004729556817469 0 19692.458977144208 0.06139812460241312 5.331346113740811 -19.03617239777281 -18.609573356481643 -6.69319765925564 -11.67680334920556 -2.8825660685091847 5.08611488568507 10.029819484145115 -3.8618295043352058
8 80 4.835395890891701 0 18018.86771020279 -2.228386396423205 19.452277961255852 -21.3254430549393 -16.33040062211259 -6.769041934025598 -11.537674265938893 -10.830163084625255 5.615257332537847 11.184326467868207 -0.25636187255618337
9 90 6.083063647990732 0 15258.450005852037 -0.7402011462150888 23.42279157003216 -32.87719115177155 -15.104423736811173 -8.62327632883103 -19.876592085490202 -5.2345467628087725 1.5022501973153433 20.798440818387803 -2.807790193141754
10 100 7.438008999332277 0 13153.70660560242 -3.430363233187524 26.857116749082365 -46.32670321605258 -23.595479876662232 -8.750854774960851 -25.485476437226517 -11.76043490759941 3.325871141925168 19.414165305467876 -3.4241244149974905
11 110 8.762741244768527 0 11866.83191954337 -2.2640483379135636 25.961513034189956 -49.509855244845156 -34.930205347802556 -18.55021921766106 -20.24399720872137 -14.513886818964004 3.5620679371916384 26.361601733147328 -2.258949565219589
12 120 10.567196211853014 0 7261.169067959995 -17.500717413272604 24.49667918010685 -60.238975990761034 -60.1124567919546 -16.995546308130905 -32.8122556596435 -23.639121573933544 6.58205583597311 39.22107457505417 -8.1519725057304
13 130 13.41572596161897 0 5788.24598756047 -24.307324373223892 27.905075927516542 -51.11464086042448 -73.24178985009185 -28.867104397090507 -48.19350283368315 -35.91383043680666 -6.16538900305839 47.22524368242477 -11.109821648395284
14 140 16.533670863354914 0 5024.089151357656 -29.798643734873416 39.24056878061414 -24.733621851770142 -52.2075432993379 -30.044346783199842 -54.216138822409576 -38.362257654091856 -4.242661564818162 50.942918657283855 4.485654362006028
15 150 17.617602535088487 0 5223.827110053426 -2.81719152012435 41.83518983402057 -49.78782710436668 -38.26760463061982 -15.767017343639363 -47.53586979987486 -27.059016074527946 12.599785295916172 56.958083270028816 -1.8021502336806243
16 160 18.332197586895564 0 4029.134819485528 -21.702004344455442 48.720774663357055 -76.84798636174978 -71.83415873569871 -23.978795134900835 -62.68750128632031 -45.39531538395975 -0.9173165914503505 62.70005149434408 -2.6135864821050427
17 170 19.745688339477418 0 2575.6806823061083 -12.081349269311184 69.26324373104872 -75.46838710183428 -69.90821567675435 -34.00292575874293 -63.511819457015534 -20.035419756475967 4.809962189450937 98.23031427019184 -3.24791480304645
18 180 20.822283817777716 0 2011.9221308971878 -59.74091924898904 54.998219214481004 -69.30787339359856 -52.85086207972693 -26.827691226397512 -76.86383164331596 2.4359456681890137 -0.4080309888858089 98.36251214245574 14.132702780814228
19 190 20.379232441225213 0 3241.064832047551 -10.429623977785429 76.50718578017059 -54.129299822982865 -76.6762183909415 -45.02927060546109 -80.6116115875636 -36.88152007939646 -3.344504012937165 95.19428044200183 -3.6740083380923583
20 200 20.15282004837102 0 1065.2777486221578 -54.01861113393717 73.27394314317458 -45.430817113443936 -70.89988041186862 -35.11506443374182 -76.34385919702285 -5.300883056758451 2.6814674606858615 95.25880072396305 22.160602550390895
